Voter ID,Last Name,Suffix,First Name,Middle Name,Street Number,Address Suffix,House Fraction Number,Street Name,Apartment / Unit Number,Address Line 2,Address Line 3,Postal City / Town,State,Postal Zip 5,Zip +4,Mailing Street Number,Mailing Suffix,Mailing House Fraction Number,Mailing Street Name,Mailing Apartment / Unit Number,Mailing Address Line 2,Mailing Address Line 3,Mailing City / Town,Mailing State,Mailing Zip 5,Mailing Zip +4,Party,Ward
22947,PHILLIPS,,OWEN,SOPHIA,7,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
22948,MARTINEZ,,ELISE,KIM,24,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
22949,ANDERSON,,CIRIE,JACK,16,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
22950,TAYLOR,,RILEY,HENRY,18,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
22951,BROOKS,,HELENA,AURORA,48,,,SUNRISE BLVD,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,2
22952,JENKINS,,OLIVER,JACK,19,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
22953,MARTINEZ,,AUBRY,KIM,26,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
22954,MORGAN,,CALEB,HELENA,20,,,PINE ST,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,3
22955,LEE,,STELLA,MICHELE,19,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
22956,HALL,,SCARLETT,CIRIE,29,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
22957,SMITH,,CHRIS,SARAH,7,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
22958,GONZALEZ,,LAUREL,LUNA,26,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
22959,WALKER,,LAUREL,CHRISSY,22,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
22960,GRAY,,SOPHIE,AUBRY,25,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
22961,FLORES,,RILEY,BENJAMIN,32,,,SUNRISE BLVD,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,2
22962,COOPER,,JULIAN,JANE,27,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
22963,HOWELL,,ABIGAIL,TONY,38,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
22964,JENKINS,,CALEB,JEREMEY,8,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
22965,RODRIGUEZ,,NOAH,MEGAN,26,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
22966,KING,,ELISE,LUNA,28,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
22967,GRAY,,JANE,NOAH,24,,,PINE ST,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,3
22968,ADAMS,,ADAM,LAUREL,32,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
22969,RUSSELL,,HARPER,JAMES,35,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
22970,BAKER,,JESSICA,JANE,28,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
22971,HILL,,RILEY,ZACHARY,46,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
22972,JOHNSON,,CONNOR,DAVID,36,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
22973,JONES,,LUCY,HELENA,36,,,STONEWALL RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
22974,BENNETT,,SCARLETT,HARPER,27,,,BROADWAY,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
22975,GARCIA,,OWEN,CHRIS,44,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
22976,BAKER,,JESSICA,MARK,21,,,SPRUCE ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
22977,EDWARDS,,ANDREW,SOPHIE,12,,,GRANITE ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,2
22978,KING,,STELLA,SAMUEL,24,,,ELMWOOD AVE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,5
22979,TORRES,,JESSICA,ELLA,53,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,3
22980,WHITE,,NATALIE,ROBERT,49,,,OAK ST,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,3
22981,THOMAS,,LIAM,CHLOE,44,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
22982,EVANS,,AMELIA,HANNAH,35,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
22983,ADAMS,,CIRIE,EVELYN,38,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
22984,PERRY,,MATTHEW,EMILY,50,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
22985,RICE,,ISABELLA,STELLA,25,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
22986,REED,,MIA,LAUREL,33,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
22987,TAYLOR,,ISAAC,ADAM,33,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
22988,MURPHY,,JORDAN,HELENA,23,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
22989,HILL,,AUBRY,AUBRY,42,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
22990,NGUYEN,,NATALIE,GABRIEL,33,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,3
22991,CAMPBELL,,STELLA,JACK,19,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
22992,GONZALEZ,,JAMES,AVERY,21,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
22993,BAKER,,AMANDA,ROBERT,7,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
22994,RUSSELL,,KRISTEN,LIAM,28,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
22995,MORGAN,,OLIVER,SOPHIA,40,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
22996,RIVERA,,NOAH,NOAH,27,,,MAIN ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
22997,RIVERA,,LUNA,ABIGAIL,41,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
22998,BROWN,,ASHLEY,DAVID,26,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
22999,MORGAN,,TOMMY,LOGAN,24,,,PINECONE LN,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,1
23000,MARTIN,,JANE,STELLA,28,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
23001,RICE,,MIA,AVERY,64,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
23002,SCOTT,,MASON,MASON,8,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
23003,GRAY,,SOPHIA,LUNA,19,,,MAIN ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
23004,RODRIGUEZ,,KIM,CHLOE,29,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
23005,WRIGHT,,ELLA,EMILY,23,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
23006,BROWN,,JEREMEY,JONAH,25,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
23007,SMITH,,AIDEN,EMILY,23,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
23008,MURPHY,,LUCY,CAROLINE,26,,,GARDEN PATH,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
23009,PERRY,,JEREMEY,OLIVIA,18,,,EVERGREEN TERRACE,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,4
23010,RUSSELL,,ASHLEY,OLIVER,18,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
23011,LOPEZ,,DOMENICK,ZACHARY,26,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
23012,HALL,,NATALIE,KRISTEN,31,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,3
23013,RICE,,SOPHIA,ISAAC,11,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
23014,ALLEN,,TAYLOR,CHRISSY,24,,,PINE ST,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,3
23015,MOORE,,EMILY,HANNAH,21,,,SPRUCE ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
23016,BAKER,,ANDREW,CHASE,21,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
23017,GARCIA,,VICTORIA,AVERY,12,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
23018,THOMAS,,AURORA,CHASE,28,,,EVERGREEN TERRACE,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,4
23019,ANDERSON,,DOMENICK,AMANDA,31,,,MAIN ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
23020,NGUYEN,,ZACHARY,AURORA,7,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
23021,TORRES,,AVERY,LUCY,16,,,STONEWALL RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
23022,COLLINS,,CHRISSY,ADAM,32,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
23023,GREEN,,MICHAEL,GABRIEL,30,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
23024,ROBERTS,,LOGAN,DENISE,9,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
23025,HERNANDEZ,,ZACHARY,ZACHARY,29,,,WATERFRONT DR,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,5
23026,MITCHELL,,HELENA,MIA,24,,,ELMWOOD AVE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,5
23027,WILLIAMS,,JONAH,JOHN,26,,,ELMWOOD AVE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,5
23028,BAKER,,ANDREW,SAMUEL,14,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
23029,MITCHELL,,MARK,ISABELLA,21,,,BROADWAY,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
23030,MOORE,,CHARLOTTE,MICHELE,7,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
23031,COOPER,,BENJAMIN,MICHELE,26,,,SUNRISE BLVD,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,2
23032,TORRES,,GABRIEL,ZACHARY,38,,,STONEWALL RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
23033,WOOD,,MEGAN,LUCY,36,,,STONEWALL RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
23034,TAYLOR,,DENISE,LAURA,15,,,WATERFRONT DR,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,5
23035,SANCHEZ,,LIAM,LUCY,22,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
23036,THOMAS,,ISAAC,MICHELE,35,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
23037,YOUNG,,GABRIEL,AMANDA,16,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
23038,CAMPBELL,,JULIAN,JULIAN,10,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
23039,MARTINEZ,,JACK,CHRIS,40,,,GARDEN PATH,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
23040,WILSON,,SCARLETT,CAROLINE,12,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
23041,YOUNG,,OWEN,HENRY,11,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
23042,MILLER,,LUCY,SCARLETT,19,,,HILLCREST DRIVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
23043,THOMPSON,,NATALIE,CHRIS,46,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
23044,YOUNG,,AUBRY,LAUREL,21,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
23045,GREEN,,MIA,ABIGAIL,28,,,PINE ST,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,3
23046,LEE,,JAMES,MEGAN,38,,,EVERGREEN TERRACE,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,4
23047,TAYLOR,,KRISTIN,WENDELL,32,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
23048,RAMIREZ,,AUBRY,ETHAN,31,,,MAIN ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
23049,PEREZ,,CAROLINE,KRISTIN,14,,,GRANITE ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,2
23050,RODRIGUEZ,,KRISTEN,STELLA,38,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
23051,CARTER,,EVELYN,JACK,34,,,GARDEN PATH,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
23052,MARTIN,,ASHLEY,AIDEN,30,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
23053,LONG,,PARVATI,CHASE,25,,,MAIN ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
23054,ROBINSON,,OLIVER,CHASE,26,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
23055,CAMPBELL,,NOAH,AUBRY,25,,,BROADWAY,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
23056,DAVIS,,LEAH,SCARLETT,23,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
23057,FLORES,,SARAH,MIA,46,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
23058,JENKINS,,MICHELE,AMANDA,14,,,PINE ST,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,3
23059,GREEN,,KIM,LUNA,20,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
23060,WRIGHT,,SCARLETT,JULIAN,16,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
23061,MARTIN,,MARK,SANDRA,27,,,MAIN ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
23062,THOMPSON,,DENISE,JACK,29,,,MAIN ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
23063,MURPHY,,OLIVER,GRACE,28,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
23064,BAKER,,DOMENICK,KIM,35,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
23065,REED,,HARRISON,GABRIEL,44,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
23066,KING,,CHLOE,JACK,44,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
23067,YOUNG,,MARK,AUBRY,26,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
23068,ALLEN,,ANDREW,HARPER,22,,,GARDEN PATH,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
23069,MURPHY,,JACK,TONY,21,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
23070,LONG,,GABRIEL,CONNOR,27,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
23071,PETERSON,,JANE,BENJAMIN,32,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
23072,SMITH,,MARK,ISABELLA,27,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
23073,HILL,,MIA,ELLA,32,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
23074,LEWIS,,LAUREL,DOMENICK,22,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
23075,BROWN,,MICHAEL,DAVID,22,,,ELMWOOD AVE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,5
23076,ORTIZ,,SANDRA,AIDEN,19,,,HILLCREST DRIVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
23077,BAKER,,SARAH,DOMENICK,44,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
23078,MARTIN,,LUNA,JANE,17,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
23079,LOPEZ,,SANDRA,HARPER,13,,,PINE ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,3
23080,CAMPBELL,,JEREMEY,LUCAS,45,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
23081,WILSON,,NOAH,HARPER,16,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
23082,EDWARDS,,TONY,ISAAC,5,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
23083,GARCIA,,JAMES,HENRY,39,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,3
23084,WHITE,,SAMUEL,CHRISSY,19,,,WATERFRONT DR,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,5
23085,LOPEZ,,RILEY,HERMIONE,27,,,MAIN ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
23086,HERNANDEZ,,STELLA,AURORA,31,,,BROADWAY,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
23087,KING,,CHARLOTTE,LUCY,26,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
23088,ADAMS,,PARVATI,OLIVIA,32,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
23089,LEWIS,,SAMUEL,OLIVIA,15,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
23090,COLLINS,,MEGAN,CALEB,29,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
23091,HOWELL,,HARRISON,HARPER,26,,,ELMWOOD AVE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,5
23092,MILLER,,JESSICA,AIDEN,18,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
23093,BROWN,,PARVATI,MATTHEW,39,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
23094,RODRIGUEZ,,MASON,JORDAN,26,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
23095,GONZALEZ,,ADAM,JORDAN,17,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
23096,LOPEZ,,AVERY,AUBRY,15,,,HILLCREST DRIVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
23097,RUSSELL,,AMELIA,PARVATI,41,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
23098,FLORES,,CALEB,CONNOR,17,,,WATERFRONT DR,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,5
23099,TORRES,,LUCY,HENRY,22,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
23100,JOHNSON,,VICTORIA,AUBRY,20,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
23101,CAMPBELL,,SANDRA,NICK,27,,,BROADWAY,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
23102,COOK,,CALEB,LUCAS,31,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
23103,WHITE,,MASON,CHLOE,29,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
23104,ANDERSON,,MICHAEL,ISAAC,38,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
23105,NGUYEN,,STELLA,MASON,12,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
23106,TAYLOR,,HARPER,GABRIEL,23,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
23107,SCOTT,,BENJAMIN,NOAH,27,,,PINECONE LN,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,1
23108,KING,,HANNAH,MEGAN,40,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
23109,GRAY,,JOHN,SCARLETT,20,,,ELMWOOD AVE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,5
23110,PETERSON,,MASON,DAVID,10,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
23111,MURPHY,,ISAAC,SARAH,9,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
23112,TORRES,,EVELYN,VICTORIA,33,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
23113,PERRY,,OWEN,MICHAEL,40,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
23114,PEREZ,,VICTORIA,BENJAMIN,47,,,BIRCH ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
23115,REED,,HELENA,LUNA,11,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
23116,JONES,,ELISE,HENRY,26,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
23117,JENKINS,,ISABELLA,ELIJAH,14,,,GRANITE ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,2
23118,COOPER,,LOGAN,AVERY,22,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
23119,MITCHELL,,JOHN,HENRY,16,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
23120,GONZALEZ,,JULIAN,AURORA,44,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
23121,MURPHY,,MICHELE,WENDELL,34,,,EVERGREEN TERRACE,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,4
23122,CARTER,,RILEY,ISAAC,28,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
23123,ALLEN,,AUBRY,JOHN,31,,,BIRCH ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
23124,COOPER,,AMELIA,CONNOR,17,,,HILLCREST DRIVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
23125,RICE,,MIA,OLIVIA,62,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
23126,BENNETT,,WENDELL,JEREMEY,37,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
23127,RUSSELL,,ISABELLA,GRACE,24,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
23128,SCOTT,,DOMENICK,GABRIEL,19,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
23129,WALKER,,JAMES,WENDELL,22,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
23130,HALL,,JEREMEY,ROBERT,30,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
23131,RAMIREZ,,BENJAMIN,PARVATI,29,,,MAIN ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
23132,HOWELL,,MARK,MICHAEL,24,,,ELMWOOD AVE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,5
23133,ADAMS,,ADAM,JULIAN,18,,,SUNRISE BLVD,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,2
23134,HARRIS,,ASHLEY,TONY,25,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
23135,JENKINS,,ISABELLA,LAUREL,23,,,CHERRY LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
23136,COLLINS,,ANDREW,CHASE,12,,,GRANITE ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,2
23137,SMITH,,KRISTIN,DOMENICK,27,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
23138,ALLEN,,NATALIE,HENRY,38,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
23139,BROOKS,,TOMMY,KIM,22,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
23140,PEREZ,,ABIGAIL,MATTHEW,16,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
23141,GARCIA,,CONNOR,OLIVIA,32,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
23142,FLORES,,CHARLOTTE,OLIVER,19,,,WATERFRONT DR,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,5
23143,NGUYEN,,CHRISSY,ISAAC,3,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
23144,HALL,,MARK,SOPHIA,7,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
23145,LONG,,KRISTIN,JANE,56,,,SUNRISE BLVD,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,2
23146,RODRIGUEZ,,LAURA,RILEY,11,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
23147,DAVIS,,SCARLETT,KRISTEN,36,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
23148,WOOD,,AMANDA,NATALIE,19,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
23149,TORRES,,EVELYN,ELLA,21,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
23150,WHITE,,SARAH,JANE,26,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
23151,ROBERTS,,MADISON,ASHLEY,12,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
